Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
258485,496577870,7428,8192,32,41.405,873.396,1000,1002,0,0,0,1362720,0,8.27268,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
259795,496577870,7431,8192,37,41.484,1574.56,1000,995,0,0,0,1353200,0,8.2626,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
261112,496577870,7434,8192,35,41.533,1364.28,1000,1005,0,0,0,1366800,0,8.30384,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
262433,496577870,7438,8192,42,42.264,1160.18,1000,999,0,0,0,1358640,0,8.22688,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
263741,496577870,7436,8192,39,42.189,1139.71,1000,994,0,0,0,1351840,0,8.26798,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
265062,496577870,7435,8192,38,41.631,1734.65,1000,1004,0,0,0,1365440,0,8.26929,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
266380,496577870,7434,8192,47,41.493,1103.38,1000,1002,0,0,0,1362720,0,8.27014,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
267690,496577870,7435,8192,37,41.655,1355.06,1000,1001,0,0,0,1361360,0,8.31604,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
269009,496577870,7434,8192,38,41.446,1928.03,1000,996,0,0,0,1354560,0,8.21429,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
270330,496577870,7435,8192,39,42.102,1235.42,1000,1004,0,0,0,1365440,0,8.2694,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
271637,496577870,7435,8192,38,41.967,1669.24,1000,993,0,0,0,1350480,0,8.26602,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
272957,496577870,7437,8192,38,41.366,1629.04,1000,1003,0,0,0,1364080,0,8.26725,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
274270,496577870,7436,8192,39,41.561,1478.56,1000,998,0,0,0,1357280,0,8.26952,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
275585,496577870,7431,8192,46,41.774,652.86,1000,999,0,0,0,1358640,0,8.26451,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
276905,496577870,7432,8192,45,42.255,1444.08,1000,1003,0,0,0,1364080,0,8.26696,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
278218,496577870,7440,8192,37,42.425,1567.5,1000,999,0,0,0,1358640,0,8.28012,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
279541,496577870,7432,8192,38,43.124,2218.38,1000,1004,0,0,0,1365440,0,8.25627,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
280850,496577870,7434,8192,32,41.971,1715.94,1000,996,0,0,0,1354560,0,8.279,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
282169,496577870,7440,8192,41,43.689,2113.45,1000,1003,0,0,0,1364080,0,8.2733,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
283490,496577870,7435,8192,39,41.539,1297.08,1000,1002,0,0,0,1362720,0,8.25166,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
284798,496577870,7433,8192,38,41.995,1948.73,1000,994,0,0,0,1351840,0,8.26817,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
286116,496577870,7433,8192,39,41.711,1655.83,1000,1002,0,0,0,1362720,0,8.27151,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
287438,496577870,7434,8192,38,41.554,1880.35,1000,1004,0,0,0,1365440,0,8.26251,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
288749,496577870,7434,8192,38,41.564,1041.11,1000,996,0,0,0,1354560,0,8.26554,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
290064,496577870,7434,8192,34,41.986,559.356,1000,1000,0,0,0,1360000,0,8.27496,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
291382,496577870,7434,8192,38,42.198,1699.49,1000,1001,0,0,0,1361360,0,8.26246,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
292693,496577870,7436,8192,38,41.653,42.204,1000,1003,0,0,0,1364080,0,8.32521,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
294015,496577870,7432,8192,39,44.732,1391.51,1000,998,0,0,0,1357280,0,8.21238,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
295332,496577870,7433,8192,32,41.659,806.916,1000,1002,0,0,0,1362720,0,8.27866,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
296641,496577870,7431,8192,36,42.738,1762.94,1000,1000,0,0,0,1360000,0,8.31147,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
297959,496577870,7435,8192,39,42.833,1938.66,1000,995,0,0,0,1353200,0,8.21237,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
299278,496577870,7433,8192,38,41.644,1432.58,1000,1002,0,0,0,1362720,0,8.2654,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
300590,496577870,7434,8192,37,41.594,880.848,1000,1003,0,0,0,1364080,0,8.31871,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
301911,496577870,7431,8192,39,41.942,1187.11,1000,998,0,0,0,1357280,0,8.21875,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
303230,496577870,7431,8192,37,42.327,1447.2,1000,1002,0,0,0,1362720,0,8.265,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
304546,496577870,7435,8192,39,42.266,2051.32,1000,1000,0,0,0,1360000,0,8.2677,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
305856,496577870,7436,8192,32,42.605,2327.84,1000,996,0,0,0,1354560,0,8.27274,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
307176,496577870,7433,8192,54,42.138,1915.25,1000,1002,0,0,0,1362720,0,8.26149,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
308489,496577870,7435,8192,39,42.299,1227.19,1000,998,0,0,0,1357280,0,8.26633,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
309802,496577870,7434,8192,38,41.845,161.856,1000,1004,0,0,0,1365440,0,8.32071,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
311123,496577870,7432,8192,30,42.295,1164.04,1000,998,0,0,0,1357280,0,8.21959,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
312435,496577870,7436,8192,38,44.014,1007.9,1000,997,0,0,0,1355920,0,8.26639,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
313749,496577870,7431,8192,38,41.722,799.98,1000,998,0,0,0,1357280,0,8.26378,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
315071,496577870,7434,8192,39,42.775,933.648,1000,1005,0,0,0,1366800,0,8.2712,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
316382,496577870,7434,8192,39,41.807,1115.84,1000,996,0,0,0,1354560,0,8.26566,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
317702,496577870,7433,8192,37,42.12,1439.88,1000,1003,0,0,0,1364080,0,8.26689,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
319013,496577870,7433,8192,38,41.65,333.42,1000,996,0,0,0,1354560,0,8.26594,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
320335,496577870,7434,8192,33,42.585,1098.49,1000,1007,0,0,0,1369520,0,8.28888,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
321648,496577870,7432,8192,68,42.588,1178.35,1000,999,0,0,0,1358640,0,8.2781,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
322967,496577870,7429,8192,30,41.997,1571.56,1000,999,0,0,0,1358640,0,8.24033,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
324279,496577870,7437,8192,30,45.348,608.808,1000,997,0,0,0,1355920,0,8.26775,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
325598,496577870,7436,8192,38,41.731,1193.54,1000,1002,0,0,0,1362720,0,8.26361,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
326909,496577870,7431,8192,38,41.442,600.048,1000,996,0,0,0,1354560,0,8.26612,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
328231,496577870,7435,8192,40,41.502,1329.67,1000,1005,0,0,0,1366800,0,8.27131,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
329549,496577870,7435,8192,32,44.049,1082.77,1000,1002,0,0,0,1362720,0,8.27226,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
330861,496577870,7434,8192,39,41.576,1158.02,1000,996,0,0,0,1354560,0,8.25867,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
332173,496577870,7434,8192,34,42.638,1124.12,1000,1000,0,0,0,1360000,0,8.2937,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
333490,496577870,7434,8192,38,41.746,940.5,1000,998,0,0,0,1357280,0,8.24329,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
334813,496577870,7432,8192,40,42.247,1480.42,1000,1005,0,0,0,1366800,0,8.26486,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
336122,496577870,7434,8192,38,41.684,1977.07,1000,995,0,0,0,1353200,0,8.27041,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
337441,496577870,7433,8192,37,43.658,2978.53,1000,1002,0,0,0,1362720,0,8.26484,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
338760,496577870,7433,8192,39,41.762,5145.42,1000,1003,0,0,0,1364080,0,8.27359,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
340069,496577870,7434,8192,38,41.937,3967.49,1000,994,0,0,0,1351840,0,8.26201,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
341388,496577870,7436,8192,38,42.379,5626.08,1000,1003,0,0,0,1364080,0,8.27296,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
342710,496577870,7434,8192,31,42.108,1622.34,1000,1004,0,0,0,1365440,0,8.26412,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
344022,496577870,7432,8192,39,41.362,1414.13,1000,997,0,0,0,1355920,0,8.26697,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
345337,496577870,7436,8192,34,42.222,1070.69,1000,1002,0,0,0,1362720,0,8.29107,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
346655,496577870,7436,8192,39,41.945,1038.92,1000,999,0,0,0,1358640,0,8.24588,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
347966,496577870,7434,8192,38,41.766,1314.43,1000,996,0,0,0,1354560,0,8.2655,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
349286,496577870,7433,8192,36,41.533,1170.12,1000,1003,0,0,0,1364080,0,8.2673,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
350605,496577870,7434,8192,38,41.858,584.028,1000,1002,0,0,0,1362720,0,8.26554,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
351915,496577870,7434,8192,31,41.697,916.524,1000,996,0,0,0,1354560,0,8.27277,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
353237,496577870,7432,8192,39,41.581,1360.99,1000,1004,0,0,0,1365440,0,8.26207,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
354545,496577870,7436,8192,33,44.208,35.952,1000,995,0,0,0,1353200,0,8.2771,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
355870,496577870,7437,8192,41,42.018,1010.93,1000,1006,0,0,0,1368160,0,8.25983,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
357180,496577870,7433,8192,39,41.877,751.488,1000,996,0,0,0,1354560,0,8.27174,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
358501,496577870,7435,8192,39,41.579,1301.59,1000,1003,0,0,0,1364080,0,8.26171,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
359809,496577870,7436,8192,38,41.523,741.648,1000,1001,0,0,0,1361360,0,8.32702,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
361130,496577870,7431,8192,38,41.481,1247.1,1000,997,0,0,0,1355920,0,8.21031,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
362445,496577870,7425,8192,32,41.391,924.912,1000,999,0,0,0,1358640,0,8.26496,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
363765,496577870,7434,8192,33,41.56,1433.02,1000,1004,0,0,0,1365440,0,8.27682,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
365075,496577870,7433,8192,39,41.557,92.22,1000,995,0,0,0,1353200,0,8.2625,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
366395,496577870,7434,8192,39,41.642,1242.07,1000,1003,0,0,0,1364080,0,8.26761,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
3465,496577867,7437,8192,38,42.637,193.752,1000,816,0,0,0,1109760,0,2.5617,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
4781,496577867,7433,8192,38,41.243,1119.86,1000,1000,0,0,0,1360000,0,8.26731,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
6094,496577867,7439,8192,41,45.451,1369.7,1000,998,0,0,0,1357280,0,8.26937,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
7414,496577867,7431,8192,30,41.509,1023.77,1000,1003,0,0,0,1364080,0,8.2684,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
8725,496577867,7432,8192,37,41.951,1409.23,1000,996,0,0,0,1354560,0,8.265,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
10045,496577867,7434,8192,38,41.733,1203.08,1000,1003,0,0,0,1364080,0,8.26689,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
11354,496577867,7434,8192,38,41.862,1126.31,1000,995,0,0,0,1353200,0,8.27006,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
12672,496577867,7432,8192,36,41.539,1222.33,1000,1001,0,0,0,1361360,0,8.26341,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
13987,496577867,7429,8192,49,42.216,1176.59,1000,1000,0,0,0,1360000,0,8.27295,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
15312,496577867,7432,8192,38,41.906,1357.22,1000,1006,0,0,0,1368160,0,8.26143,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
16622,496577867,7431,8192,31,41.185,1365.34,1000,996,0,0,0,1354560,0,8.27296,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
17939,496577867,7432,8192,38,41.399,1252.97,1000,1001,0,0,0,1361360,0,8.26847,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
19257,496577867,7434,8192,38,41.272,884.664,1000,1001,0,0,0,1361360,0,8.26354,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
20575,496577867,7432,8192,30,41.362,1484.04,1000,1002,0,0,0,1362720,0,8.27207,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
21892,496577867,7435,8192,39,41.718,1220.56,1000,1000,0,0,0,1360000,0,8.26037,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
23202,496577867,7435,8192,40,42.616,1289.36,1000,996,0,0,0,1354560,0,8.27236,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
24520,496577867,7432,8192,31,41.175,1317.84,1000,1001,0,0,0,1361360,0,8.26398,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
25839,496577867,7432,8192,31,41.508,654.624,1000,1003,0,0,0,1364080,0,8.27306,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
27151,496577867,7433,8192,40,42.211,1191.56,1000,997,0,0,0,1355920,0,8.26723,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
28470,496577867,7434,8192,39,41.603,1203.46,1000,1002,0,0,0,1362720,0,8.26515,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
29779,496577867,7430,8192,38,41.408,1342.97,1000,995,0,0,0,1353200,0,8.26997,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
31101,496577867,7431,8192,38,41.914,1162.02,1000,1004,0,0,0,1365440,0,8.26282,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
32419,496577867,7435,8192,39,41.375,782.604,1000,1002,0,0,0,1362720,0,8.27167,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
33736,496577867,7430,8192,37,41.573,1232.69,1000,1000,0,0,0,1360000,0,8.2611,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
35044,496577867,7431,8192,35,41.574,1627.9,1000,999,0,0,0,1358640,0,8.31082,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
36361,496577867,7431,8192,38,41.474,880.128,1000,996,0,0,0,1354560,0,8.22715,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
37676,496577867,7433,8192,31,41.372,1176.31,1000,999,0,0,0,1358640,0,8.26636,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
38992,496577867,7434,8192,38,41.93,1396.81,1000,1000,0,0,0,1360000,0,8.26682,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
40314,496577867,7435,8192,39,43.354,1425.05,1000,1005,0,0,0,1366800,0,8.27024,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
41627,496577867,7433,8192,39,45.168,1266.59,1000,998,0,0,0,1357280,0,8.27008,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
42941,496577867,7436,8192,34,41.426,1272.62,1000,1000,0,0,0,1360000,0,8.28106,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
44259,496577867,7435,8192,34,41.54,1276.91,1000,1002,0,0,0,1362720,0,8.27152,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
45576,496577867,7430,8192,83,41.53,1087.81,1000,998,0,0,0,1357280,0,8.24284,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
46893,496577867,7434,8192,38,43.751,1312.69,1000,1001,0,0,0,1361360,0,8.27025,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
48209,496577867,7428,8192,26,41.372,1147.6,1000,1000,0,0,0,1360000,0,8.26826,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
49525,496577867,7433,8192,30,41.706,1201.91,1000,1000,0,0,0,1360000,0,8.26741,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
50842,496577867,7433,8192,38,41.53,1293.11,1000,1001,0,0,0,1361360,0,8.26875,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
52159,496577867,7434,8192,31,42.379,1096.62,1000,1001,0,0,0,1361360,0,8.2706,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
53467,496577867,7433,8192,30,41.307,1255.72,1000,994,0,0,0,1351840,0,8.26808,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
54782,496577867,7434,8192,39,42.308,1348.57,1000,999,0,0,0,1358640,0,8.26411,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
56106,496577867,7431,8192,39,42.642,1039.49,1000,1006,0,0,0,1368160,0,8.26704,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
57415,496577867,7435,8192,32,44.532,504.372,1000,995,0,0,0,1353200,0,8.27104,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
58733,496577867,7436,8192,39,42.775,1186.67,1000,1001,0,0,0,1361360,0,8.26231,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
60053,496577867,7435,8192,39,41.875,1165,1000,1003,0,0,0,1364080,0,8.26701,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
61369,496577867,7432,8192,38,41.48,892.5,1000,1000,0,0,0,1360000,0,8.26721,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
62679,496577867,7433,8192,38,41.676,1123.55,1000,1002,0,0,0,1362720,0,8.32367,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
63995,496577867,7436,8192,38,41.613,1064.38,1000,1000,0,0,0,1360000,0,8.26744,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
65320,496577867,7432,8192,34,42.699,985.128,1000,1000,0,0,0,1360000,0,8.21011,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
66629,496577867,7436,8192,38,42.395,1278.56,1000,1000,0,0,0,1360000,0,8.31293,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
67946,496577867,7434,8192,39,41.631,1060.09,1000,996,0,0,0,1354560,0,8.22652,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
69264,496577867,7434,8192,38,43.053,1220.82,1000,1001,0,0,0,1361360,0,8.26368,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
70581,496577867,7431,8192,61,41.616,1297.49,1000,1001,0,0,0,1361360,0,8.27205,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
71894,496577867,7438,8192,40,41.733,1191.47,1000,998,0,0,0,1357280,0,8.2671,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
73215,496577867,7434,8192,39,42.4,1196.33,1000,1004,0,0,0,1365440,0,8.2692,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
74525,496577867,7432,8192,30,41.305,1470.3,1000,995,0,0,0,1353200,0,8.26445,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
75844,496577867,7437,8192,37,41.425,843.972,1000,1002,0,0,0,1362720,0,8.26391,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
77164,496577867,7429,8192,29,42.342,1428.85,1000,1003,0,0,0,1364080,0,8.2683,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
78470,496577867,7435,8192,38,41.394,1538.45,1000,993,0,0,0,1350480,0,8.27152,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
79786,496577867,7434,8192,38,41.054,1306.6,1000,1000,0,0,0,1360000,0,8.26732,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
81105,496577867,7433,8192,30,41.526,1511.46,1000,1002,0,0,0,1362720,0,8.26624,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
82421,496577867,7434,8192,33,41.694,1102.3,1000,1002,0,0,0,1362720,0,8.28401,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
83741,496577867,7431,8192,38,44.51,1128.74,1000,1001,0,0,0,1361360,0,8.24944,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
85051,496577867,7432,8192,37,41.931,1115.69,1000,1001,0,0,0,1361360,0,8.31522,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
86366,496577867,7432,8192,38,42.06,1036.21,1000,994,0,0,0,1351840,0,8.22283,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
87690,496577867,7434,8192,39,42.76,1383.83,1000,1006,0,0,0,1368160,0,8.26675,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
88998,496577867,7433,8192,39,41.282,1257.43,1000,994,0,0,0,1351840,0,8.26807,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
90315,496577867,7434,8192,38,41.271,902.82,1000,1001,0,0,0,1361360,0,8.26941,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
91638,496577867,7432,8192,31,43.334,1230.23,1000,1005,0,0,0,1366800,0,8.2661,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
92947,496577867,7432,8192,37,42.315,1116.83,1000,1001,0,0,0,1361360,0,8.3201,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
94264,496577867,7435,8192,39,41.538,1396.69,1000,994,0,0,0,1351840,0,8.21073,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
95584,496577867,7430,8192,31,41.915,1140.07,1000,1004,0,0,0,1365440,0,8.27626,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
96901,496577867,7437,8192,37,41.174,1214.52,1000,1000,0,0,0,1360000,0,8.25996,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
98212,496577867,7433,8192,40,41.843,1190.15,1000,996,0,0,0,1354560,0,8.26616,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
99529,496577867,7436,8192,40,41.853,1046.44,1000,1001,0,0,0,1361360,0,8.26886,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
100846,496577867,7434,8192,30,41.585,1474.63,1000,1001,0,0,0,1361360,0,8.27055,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
102168,496577867,7433,8192,31,41.572,1171.51,1000,1004,0,0,0,1365440,0,8.26297,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
103480,496577867,7433,8192,38,43.461,1189.88,1000,997,0,0,0,1355920,0,8.26683,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
104790,496577867,7436,8192,39,41.696,1172.1,1000,996,0,0,0,1354560,0,8.27191,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
106110,496577867,7434,8192,39,41.752,1185.52,1000,1003,0,0,0,1364080,0,8.26725,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
107430,496577867,7437,8192,38,42.075,1406.6,1000,1003,0,0,0,1364080,0,8.26688,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
108738,496577867,7433,8192,39,41.332,1026.73,1000,994,0,0,0,1351840,0,8.26836,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
110058,496577867,7434,8192,39,42.146,995.64,1000,1003,0,0,0,1364080,0,8.26755,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
111375,496577867,7432,8192,38,41.407,1349.98,1000,1001,0,0,0,1361360,0,8.26936,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
112687,496577867,7433,8192,40,41.517,863.304,1000,997,0,0,0,1355920,0,8.26766,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
114007,496577867,7431,8192,39,41.563,1010.69,1000,1003,0,0,0,1364080,0,8.26735,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
115320,496577867,7432,8192,37,43.414,1214.52,1000,1002,0,0,0,1362720,0,8.30403,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
116634,496577867,7434,8192,39,44.855,1102.73,1000,994,0,0,0,1351840,0,8.22925,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
117956,496577867,7437,8192,37,43.527,1236.05,1000,1004,0,0,0,1365440,0,8.2628,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
119275,496577867,7431,8192,38,43.923,1299.83,1000,1003,0,0,0,1364080,0,8.27337,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
120585,496577867,7431,8192,38,41.808,1467.79,1000,995,0,0,0,1353200,0,8.264,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
121900,496577867,7430,8192,37,41.313,1480.48,1000,999,0,0,0,1358640,0,8.26513,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
123217,496577867,7434,8192,31,41.485,1248.59,1000,1001,0,0,0,1361360,0,8.27047,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
124534,496577867,7433,8192,38,41.333,1300.69,1000,1001,0,0,0,1361360,0,8.26872,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
125852,496577867,7434,8192,34,41.773,896.1,1000,1004,0,0,0,1365440,0,8.28885,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
